review_id,customer_id,restaurant_id,rating,review_text,review_date
1199,292,30,3.2,Highly recommended,2026-03-31
1200,61,9,3.3,Nice packaging,2025-11-08
1201,45,6,4.7,Nice packaging,2026-04-04
1202,239,16,3.4,Will order again,2025-10-13
1203,417,23,3.2,Good taste,2026-04-21
1204,177,2,4.1,Amazing experience,2025-12-30
1205,68,16,4.6,Amazing experience,2026-01-29
1206,285,16,4.2,Loved it,2025-12-31
1207,99,10,3.9,Worth the money,2025-08-20
1208,188,13,4.0,Will order again,2026-04-28
1209,346,12,4.8,Excellent food,2026-06-21
1210,82,14,4.6,Nice packaging,2025-09-15
1211,48,17,4.3,Worth the money,2025-07-21
1212,143,20,3.7,Excellent food,2025-12-10
1213,408,12,3.6,Worth the money,2025-09-16
1214,180,18,4.4,Worth the money,2025-12-14
1215,206,17,4.4,Nice packaging,2025-09-25
1216,11,17,3.2,Fast delivery,2026-02-04
1217,400,2,3.4,Amazing experience,2025-08-12
1218,411,1,4.3,Good taste,2026-06-09
1219,415,16,3.6,Will order again,2026-02-06
1220,348,27,3.4,Good taste,2025-11-29
1221,61,7,4.0,Loved it,2026-02-21
1222,145,25,3.1,Will order again,2025-12-18
1223,64,17,4.0,Excellent food,2025-09-20
1224,102,16,4.7,Amazing experience,2026-02-16
1225,12,3,4.8,Worth the money,2025-12-29
1226,305,21,3.3,Nice packaging,2025-08-17
1227,395,11,3.5,Excellent food,2026-06-04
1228,131,16,4.5,Good taste,2025-12-04
1229,29,9,3.8,Will order again,2025-10-21
1230,397,5,3.9,Will order again,2025-08-31
1231,475,21,5.0,Amazing experience,2025-12-18
1232,187,25,4.8,Fast delivery,2026-04-01
1233,270,26,3.4,Nice packaging,2025-12-20
1234,252,11,3.2,Highly recommended,2026-02-20
1235,393,10,3.8,Worth the money,2026-05-17
1236,58,19,5.0,Highly recommended,2026-04-26
1237,487,20,4.1,Will order again,2026-01-07
1238,257,5,3.0,Nice packaging,2026-03-04
1239,272,24,4.5,Good taste,2025-09-22
1240,466,20,4.5,Nice packaging,2025-07-14
1241,470,27,4.3,Fast delivery,2025-11-30
1242,243,27,3.5,Loved it,2026-05-07
1243,82,3,3.1,Loved it,2025-11-10
1244,29,16,3.0,Amazing experience,2025-09-09
1245,294,2,4.7,Nice packaging,2025-11-23
1246,271,21,3.9,Nice packaging,2025-10-05
1247,434,5,3.4,Fast delivery,2025-10-04
1248,404,22,4.7,Amazing experience,2026-05-26
1249,198,25,3.2,Excellent food,2026-01-02
1250,29,25,3.2,Highly recommended,2026-07-11
1251,99,29,4.6,Highly recommended,2025-07-20
1252,267,1,4.1,Nice packaging,2026-03-16
1253,175,7,3.8,Nice packaging,2025-10-15
1254,46,19,4.3,Good taste,2026-04-12
1255,139,6,4.9,Nice packaging,2026-05-31
1256,8,24,3.5,Worth the money,2026-03-26
1257,183,18,4.9,Will order again,2025-12-07
1258,48,11,3.4,Fast delivery,2026-03-13
1259,476,28,4.6,Loved it,2025-12-21
1260,360,8,3.2,Will order again,2026-03-13
1261,25,5,4.4,Excellent food,2025-11-24
1262,47,8,4.7,Fast delivery,2026-04-01
1263,161,1,3.9,Food was okay,2025-12-29
1264,58,8,3.1,Loved it,2026-06-02
1265,275,4,4.7,Food was okay,2026-06-07
1266,263,14,3.6,Amazing experience,2026-07-01
1267,274,8,3.8,Fast delivery,2025-11-26
1268,52,27,4.7,Will order again,2025-11-16
1269,258,25,4.8,Fast delivery,2026-03-14
1270,274,24,3.8,Amazing experience,2026-01-21
1271,490,27,3.0,Amazing experience,2026-06-08
1272,466,20,4.9,Good taste,2025-10-28
1273,377,24,3.7,Fast delivery,2026-05-22
1274,340,22,4.6,Nice packaging,2026-04-02
1275,190,18,4.4,Amazing experience,2025-09-18
1276,362,10,3.3,Good taste,2025-11-30
1277,312,8,4.1,Excellent food,2026-05-13
1278,185,29,4.0,Loved it,2026-04-26
1279,292,6,4.5,Good taste,2026-02-20
1280,58,5,4.3,Good taste,2025-11-18
1281,94,20,3.6,Food was okay,2026-01-15
1282,256,18,4.8,Nice packaging,2026-02-10
1283,140,5,4.9,Fast delivery,2025-09-13
1284,161,18,3.9,Excellent food,2025-09-21
1285,432,18,4.4,Excellent food,2025-08-07
1286,90,14,3.8,Good taste,2025-08-03
1287,150,17,4.9,Highly recommended,2026-05-11
1288,443,20,4.7,Loved it,2026-06-05
1289,124,19,3.1,Nice packaging,2025-09-29
1290,308,24,5.0,Will order again,2025-12-12
1291,466,26,3.2,Good taste,2025-08-12
1292,392,9,3.7,Loved it,2026-03-01
1293,159,30,3.5,Loved it,2026-04-12
1294,361,12,4.5,Excellent food,2026-04-06
1295,124,19,4.8,Amazing experience,2026-04-01
1296,62,28,3.6,Loved it,2026-01-30
1297,231,6,4.0,Food was okay,2026-03-01
1298,260,4,3.1,Highly recommended,2025-12-31
1299,328,16,3.1,Nice packaging,2025-12-12
1300,17,20,3.7,Fast delivery,2026-05-27
1301,380,14,4.3,Loved it,2025-12-13
1302,175,12,4.1,Will order again,2026-05-24
1303,434,3,3.5,Good taste,2026-04-02
1304,206,20,3.4,Good taste,2026-07-02
1305,382,11,3.9,Will order again,2025-12-06
1306,356,29,4.5,Excellent food,2026-01-16
1307,342,24,3.3,Will order again,2025-08-14
1308,53,1,5.0,Nice packaging,2025-09-16
1309,462,18,4.6,Loved it,2025-11-19
1310,460,28,3.7,Food was okay,2025-11-10
1311,71,7,4.4,Will order again,2025-11-27
1312,406,21,4.1,Worth the money,2026-04-07
1313,451,11,4.3,Loved it,2026-03-17
1314,175,12,4.3,Worth the money,2025-10-29
1315,470,22,4.1,Nice packaging,2026-04-07
1316,50,17,3.1,Will order again,2026-06-18
1317,191,1,3.4,Fast delivery,2026-03-26
1318,476,1,4.2,Amazing experience,2025-08-08
1319,270,22,3.2,Nice packaging,2025-09-08
1320,200,22,4.7,Loved it,2025-08-22
1321,468,19,4.3,Amazing experience,2025-09-21
1322,357,22,4.1,Nice packaging,2026-04-02
1323,341,2,3.5,Loved it,2026-02-06
1324,144,27,3.6,Fast delivery,2026-04-04
1325,414,14,3.0,Loved it,2026-03-15
1326,177,7,3.4,Highly recommended,2026-01-09
1327,39,25,4.9,Food was okay,2025-09-05
1328,444,22,4.8,Nice packaging,2025-10-12
1329,272,12,3.4,Loved it,2025-09-27
1330,54,7,3.6,Amazing experience,2026-07-13
1331,16,16,3.8,Amazing experience,2026-05-16
1332,89,27,3.0,Loved it,2025-11-08
1333,251,12,4.7,Excellent food,2026-06-01
1334,149,4,3.2,Fast delivery,2026-03-14
1335,406,12,4.8,Amazing experience,2025-10-13
1336,365,29,3.1,Highly recommended,2026-06-01
1337,443,22,4.3,Fast delivery,2026-02-23
1338,69,16,3.9,Highly recommended,2025-08-17
1339,196,22,4.0,Highly recommended,2025-11-02
1340,417,20,3.8,Will order again,2026-07-05
1341,411,1,4.2,Highly recommended,2026-01-29
1342,361,30,3.1,Highly recommended,2025-07-17
1343,333,25,3.3,Amazing experience,2025-09-07
1344,400,28,4.9,Nice packaging,2026-02-05
1345,331,26,3.2,Food was okay,2025-08-30
1346,266,22,3.9,Will order again,2026-05-28
1347,339,9,4.9,Loved it,2025-12-24
1348,337,30,4.8,Fast delivery,2025-12-28
1349,281,13,4.9,Nice packaging,2025-08-18
1350,335,21,3.2,Will order again,2026-05-21
1351,15,13,3.4,Amazing experience,2025-11-30
1352,149,22,4.4,Highly recommended,2025-10-12
1353,438,3,4.3,Loved it,2025-12-16
1354,408,12,3.2,Excellent food,2026-05-13
1355,161,1,4.0,Amazing experience,2026-03-31
1356,166,23,3.4,Will order again,2026-05-25
1357,76,8,3.8,Highly recommended,2025-12-27
1358,64,17,4.5,Good taste,2026-06-27
1359,279,16,3.6,Highly recommended,2026-02-04
1360,248,7,3.5,Excellent food,2026-04-22
1361,455,19,4.5,Amazing experience,2026-02-24
1362,274,28,4.8,Fast delivery,2026-07-08
1363,400,18,3.8,Food was okay,2025-11-26
1364,12,6,4.0,Loved it,2025-12-25
1365,79,19,4.3,Amazing experience,2026-04-23
1366,440,5,3.0,Amazing experience,2026-03-02
1367,44,19,3.6,Fast delivery,2026-02-10
1368,46,21,3.3,Highly recommended,2026-04-17
1369,96,14,3.8,Excellent food,2026-05-16
1370,245,5,4.6,Worth the money,2026-05-04
1371,422,21,3.8,Fast delivery,2026-05-28
1372,456,17,4.5,Nice packaging,2025-08-10
1373,6,3,4.8,Good taste,2025-09-30
1374,206,18,4.3,Nice packaging,2025-08-08
1375,320,1,4.5,Worth the money,2026-04-26
1376,274,20,4.3,Food was okay,2026-04-16
1377,42,12,4.4,Worth the money,2025-09-26
1378,302,6,3.6,Highly recommended,2026-06-30
1379,355,19,4.4,Worth the money,2026-03-06
1380,144,15,4.0,Amazing experience,2026-06-09
1381,108,23,3.2,Worth the money,2026-04-26
1382,215,7,4.3,Amazing experience,2026-01-10
1383,57,14,4.6,Excellent food,2025-08-12
1384,70,16,3.0,Good taste,2025-08-24
1385,188,2,4.4,Will order again,2025-07-25
1386,23,14,4.7,Excellent food,2025-12-23
1387,326,30,4.4,Nice packaging,2025-07-18
1388,400,28,4.4,Worth the money,2026-06-13
1389,45,14,4.9,Amazing experience,2026-05-28
1390,71,17,3.6,Worth the money,2026-03-05
1391,273,13,4.6,Amazing experience,2026-04-15
1392,153,8,3.7,Amazing experience,2025-12-18
1393,352,5,3.9,Fast delivery,2026-06-29
1394,391,12,4.8,Food was okay,2026-03-28
1395,191,22,4.5,Highly recommended,2025-12-29
1396,470,6,4.2,Good taste,2025-12-27
1397,213,26,4.2,Worth the money,2026-05-04
1398,317,4,5.0,Food was okay,2025-09-27
1399,261,13,4.5,Good taste,2026-02-14
1400,278,19,4.2,Will order again,2026-03-03
1401,306,24,4.4,Good taste,2026-06-29
1402,75,11,4.1,Loved it,2025-09-02
1403,92,30,4.6,Amazing experience,2025-11-04
1404,364,14,4.6,Highly recommended,2025-11-26
1405,456,13,4.2,Food was okay,2026-01-08
1406,226,18,4.3,Amazing experience,2025-07-18
1407,264,11,4.6,Worth the money,2026-02-04
1408,256,29,4.1,Food was okay,2026-07-01
1409,36,29,4.0,Worth the money,2025-09-02
1410,329,29,4.8,Excellent food,2026-05-26
1411,276,23,3.5,Good taste,2025-08-10
1412,4,7,3.7,Worth the money,2026-04-19
1413,436,17,4.5,Good taste,2026-05-29
1414,384,21,3.2,Nice packaging,2026-02-19
1415,441,11,4.2,Nice packaging,2026-02-05
1416,29,16,3.5,Loved it,2025-10-05
1417,406,2,4.5,Nice packaging,2026-06-04
1418,278,30,4.2,Loved it,2025-12-28
1419,486,10,4.3,Will order again,2026-02-11
1420,223,11,3.5,Worth the money,2026-04-23
1421,140,5,4.4,Will order again,2026-03-09
1422,89,24,3.0,Worth the money,2025-08-29
1423,264,21,5.0,Excellent food,2025-09-30
1424,58,24,4.0,Will order again,2025-10-16
1425,141,18,3.0,Highly recommended,2025-09-12
1426,402,18,4.1,Fast delivery,2026-01-04
1427,486,28,4.1,Nice packaging,2026-06-10
1428,190,18,4.2,Food was okay,2026-03-30
1429,407,19,3.4,Will order again,2026-06-28
1430,460,21,3.9,Highly recommended,2025-10-06
1431,50,2,3.8,Food was okay,2025-09-11
1432,111,25,3.3,Loved it,2025-12-26
1433,193,6,3.5,Excellent food,2025-11-05
1434,462,6,4.6,Nice packaging,2026-01-01
1435,355,29,3.7,Nice packaging,2026-02-07
1436,227,28,4.6,Fast delivery,2025-08-05
1437,259,22,4.1,Will order again,2026-07-06
1438,61,9,3.6,Amazing experience,2026-02-22
1439,288,14,3.3,Will order again,2025-08-16
1440,105,11,4.2,Will order again,2026-04-27
1441,491,8,3.2,Good taste,2026-07-08
1442,175,12,4.4,Will order again,2026-05-03
1443,467,7,4.2,Will order again,2026-07-10
1444,195,17,3.6,Nice packaging,2026-06-30
1445,406,4,3.8,Will order again,2026-01-04
1446,385,19,3.2,Loved it,2025-12-27
1447,237,26,3.1,Food was okay,2025-10-09
1448,483,10,4.0,Will order again,2025-07-18
1449,467,17,3.2,Good taste,2025-10-24
1450,301,20,5.0,Food was okay,2025-11-02
1451,205,16,3.5,Will order again,2025-11-29
1452,84,24,4.5,Excellent food,2025-07-21
1453,494,26,4.9,Will order again,2026-05-25
1454,25,13,4.5,Fast delivery,2026-02-26
1455,414,7,3.1,Good taste,2026-05-04
1456,369,18,4.0,Amazing experience,2025-09-26
1457,298,2,3.3,Fast delivery,2025-10-15
1458,123,2,3.3,Worth the money,2025-10-05
1459,94,6,4.7,Worth the money,2025-08-24
1460,218,7,4.7,Excellent food,2026-02-18
1461,227,27,5.0,Good taste,2026-04-06
1462,482,12,4.8,Amazing experience,2025-08-30
1463,328,22,3.4,Highly recommended,2026-01-16
1464,438,14,3.2,Highly recommended,2025-12-08
1465,485,22,3.2,Loved it,2026-01-12
1466,81,12,4.8,Highly recommended,2026-05-16
1467,388,24,4.6,Nice packaging,2026-02-16
1468,357,6,4.5,Will order again,2026-06-02
1469,76,26,4.9,Fast delivery,2025-08-20
1470,17,10,4.3,Will order again,2025-12-13
1471,483,21,4.8,Loved it,2026-03-19
1472,261,13,3.1,Amazing experience,2026-03-09
1473,136,21,3.9,Will order again,2026-01-19
1474,467,6,4.9,Food was okay,2025-08-25
1475,122,19,3.5,Worth the money,2025-08-08
1476,245,21,4.8,Good taste,2026-02-01
1477,43,16,3.1,Fast delivery,2026-04-12
1478,63,25,4.2,Good taste,2025-12-03
1479,430,2,3.5,Loved it,2026-06-18
1480,233,17,4.8,Highly recommended,2026-02-20
1481,98,11,4.0,Amazing experience,2026-01-17
1482,397,30,4.9,Excellent food,2026-04-04
1483,251,29,4.6,Will order again,2025-08-31
1484,272,7,4.6,Nice packaging,2026-01-27
1485,398,6,4.8,Excellent food,2025-11-03
1486,222,4,3.1,Highly recommended,2026-06-07
1487,219,6,3.2,Excellent food,2026-02-25
1488,345,23,3.5,Food was okay,2025-10-21
1489,462,21,3.6,Will order again,2025-11-03
1490,288,4,4.4,Excellent food,2026-01-30
1491,19,19,4.8,Amazing experience,2026-05-19
1492,496,18,3.1,Amazing experience,2026-05-02
1493,322,16,3.6,Fast delivery,2025-12-17
1494,448,11,3.0,Loved it,2026-04-19
1495,200,22,3.9,Amazing experience,2026-01-17
1496,88,1,4.0,Food was okay,2026-02-10
1497,486,17,3.1,Highly recommended,2026-06-12
1498,93,27,3.9,Worth the money,2026-02-16
1499,251,26,4.3,Good taste,2026-03-27
1500,32,22,3.4,Loved it,2025-08-17
1501,147,21,3.6,Nice packaging,2025-08-03
1502,279,14,4.1,Excellent food,2026-06-13
1503,436,26,3.4,Amazing experience,2025-08-22
1504,99,4,4.9,Fast delivery,2025-12-03
1505,266,9,3.4,Fast delivery,2026-06-08
1506,139,2,4.3,Fast delivery,2026-03-13
1507,47,27,3.4,Good taste,2025-07-27
1508,178,13,3.6,Amazing experience,2025-12-29
1509,296,24,3.2,Food was okay,2026-03-29
1510,187,27,3.7,Excellent food,2025-12-05
1511,311,15,4.6,Fast delivery,2025-07-26
1512,166,23,4.7,Excellent food,2026-03-26
1513,326,18,3.1,Fast delivery,2025-10-22
1514,148,14,3.2,Loved it,2026-02-18
1515,12,3,3.5,Will order again,2026-05-06
1516,24,21,3.7,Worth the money,2025-12-28
1517,128,19,4.1,Amazing experience,2026-05-30
1518,119,26,3.1,Worth the money,2025-08-07
1519,428,21,4.5,Amazing experience,2026-06-30
1520,315,14,4.4,Amazing experience,2025-12-22
1521,212,6,4.4,Nice packaging,2025-08-24
1522,490,30,4.9,Food was okay,2026-04-22
1523,52,14,4.5,Worth the money,2026-04-14
1524,251,10,3.3,Loved it,2025-12-29
1525,270,28,4.0,Loved it,2026-02-28
1526,207,17,4.4,Nice packaging,2026-04-24
1527,29,21,4.8,Highly recommended,2026-05-30
1528,139,26,4.9,Highly recommended,2026-07-14
1529,235,19,4.0,Highly recommended,2025-09-17
1530,100,17,4.8,Worth the money,2025-11-26
1531,463,21,4.0,Worth the money,2025-10-15
1532,251,29,4.5,Will order again,2025-07-31
1533,280,13,4.7,Good taste,2025-09-13
1534,45,26,4.0,Worth the money,2025-10-25
1535,20,6,4.3,Amazing experience,2026-02-14
1536,387,8,4.6,Nice packaging,2025-07-27
1537,260,13,4.1,Highly recommended,2025-10-24
1538,79,9,4.9,Good taste,2026-03-12
1539,411,20,4.2,Amazing experience,2026-02-28
1540,138,16,3.1,Highly recommended,2026-06-16
1541,242,4,4.0,Excellent food,2025-12-17
1542,475,10,3.5,Loved it,2025-11-18
1543,286,24,4.2,Will order again,2026-03-22
1544,252,6,3.7,Highly recommended,2025-11-05
1545,198,5,3.8,Highly recommended,2026-03-11
1546,187,13,4.6,Loved it,2025-07-21
1547,4,25,4.3,Worth the money,2026-05-09
1548,74,11,4.7,Good taste,2026-05-08
1549,470,12,3.6,Highly recommended,2026-01-30
1550,440,28,4.1,Excellent food,2026-06-05
1551,68,16,4.0,Nice packaging,2026-05-11
1552,260,25,4.3,Fast delivery,2025-12-04
1553,408,13,4.5,Excellent food,2026-01-20
1554,164,22,3.5,Loved it,2025-09-30
1555,360,4,3.7,Worth the money,2026-03-21
1556,494,18,4.6,Highly recommended,2026-01-08
1557,251,26,3.7,Good taste,2026-04-20
1558,418,26,4.8,Loved it,2026-07-09
1559,218,27,4.5,Highly recommended,2026-05-29
1560,469,26,4.3,Good taste,2025-07-15
1561,239,9,4.3,Amazing experience,2026-06-07
1562,397,10,3.1,Fast delivery,2026-03-22
1563,356,22,4.7,Nice packaging,2025-07-15
1564,256,3,3.4,Good taste,2025-10-03
1565,365,26,4.2,Worth the money,2025-07-23
1566,458,19,3.2,Nice packaging,2026-03-29
1567,351,13,3.6,Excellent food,2025-08-25
1568,103,22,4.9,Good taste,2026-01-23
1569,479,18,4.0,Food was okay,2025-08-10
1570,133,11,4.8,Excellent food,2026-06-23
1571,176,8,3.3,Excellent food,2026-01-05
1572,495,8,4.5,Loved it,2026-04-08
1573,146,21,4.5,Good taste,2026-05-18
1574,340,28,3.9,Fast delivery,2025-08-13
1575,147,21,3.4,Will order again,2026-05-02
1576,80,5,3.7,Will order again,2026-02-08
1577,420,3,4.4,Good taste,2026-01-03
1578,443,19,4.3,Fast delivery,2025-12-09
1579,179,12,3.6,Excellent food,2026-05-04
1580,108,25,3.9,Highly recommended,2026-05-19
1581,182,21,4.4,Food was okay,2025-11-18
1582,155,20,3.9,Highly recommended,2026-02-15
1583,274,27,4.7,Highly recommended,2026-01-16
1584,289,5,4.9,Nice packaging,2025-12-07
1585,399,7,4.9,Amazing experience,2026-02-13
1586,331,12,4.3,Amazing experience,2026-06-03
1587,416,2,4.9,Loved it,2025-12-07
1588,6,3,4.5,Excellent food,2026-05-07
1589,35,13,4.5,Worth the money,2025-12-06
1590,365,21,4.6,Excellent food,2026-05-29
1591,194,18,4.9,Excellent food,2026-06-06
1592,41,14,4.5,Nice packaging,2025-09-01
1593,68,16,3.6,Loved it,2025-08-15
1594,51,22,5.0,Amazing experience,2025-08-13
1595,462,18,3.6,Loved it,2025-08-10
1596,403,22,4.4,Will order again,2026-02-18
1597,314,11,4.3,Highly recommended,2025-12-15
1598,466,28,4.4,Fast delivery,2026-04-09
1599,420,27,3.2,Excellent food,2026-02-17
1600,391,2,4.9,Fast delivery,2026-01-22
1601,14,25,4.1,Food was okay,2025-12-14
1602,41,13,4.0,Highly recommended,2025-09-06
1603,44,19,3.8,Fast delivery,2025-11-16
1604,242,23,3.3,Food was okay,2026-07-10
1605,118,27,3.3,Fast delivery,2025-12-19
1606,31,9,3.6,Worth the money,2025-12-07
1607,142,21,3.1,Fast delivery,2025-11-17
1608,74,11,4.1,Food was okay,2025-09-08
1609,80,12,3.9,Loved it,2025-11-09
1610,409,8,4.6,Loved it,2026-05-19
1611,115,1,4.0,Worth the money,2026-05-05
1612,181,29,4.6,Good taste,2026-06-02
1613,400,8,3.5,Will order again,2026-04-12
1614,57,7,3.9,Excellent food,2025-11-07
1615,128,19,4.4,Fast delivery,2026-05-28
1616,148,23,3.4,Excellent food,2026-02-20
1617,321,20,3.9,Amazing experience,2025-08-09
1618,233,5,3.6,Food was okay,2025-10-19
1619,97,4,4.3,Highly recommended,2026-01-05
1620,239,23,4.1,Nice packaging,2025-10-21
1621,379,29,4.7,Fast delivery,2026-03-19
1622,387,27,4.2,Excellent food,2025-12-09
1623,397,14,4.5,Excellent food,2025-07-19
1624,475,5,3.5,Good taste,2025-09-12
1625,161,14,4.0,Loved it,2026-02-22
1626,182,3,4.6,Worth the money,2025-10-12
1627,412,24,4.2,Highly recommended,2026-01-03
1628,198,23,4.9,Nice packaging,2025-12-05
1629,109,24,3.3,Food was okay,2026-01-03
1630,305,19,4.7,Amazing experience,2026-03-07
1631,204,18,3.6,Excellent food,2025-12-29
1632,413,26,3.6,Highly recommended,2026-05-17
1633,31,6,3.2,Good taste,2026-03-13
1634,229,25,3.1,Highly recommended,2026-03-16
1635,361,21,3.9,Fast delivery,2026-03-21
1636,491,21,3.5,Good taste,2026-02-12
1637,160,20,3.2,Fast delivery,2026-05-03
1638,45,15,4.8,Food was okay,2025-12-20
1639,490,21,4.6,Loved it,2026-02-03
1640,27,5,4.0,Loved it,2026-03-20
1641,188,3,3.3,Will order again,2026-03-15
1642,395,19,4.2,Worth the money,2025-12-30
1643,47,27,3.1,Good taste,2025-07-26
1644,113,3,3.5,Worth the money,2026-04-11
1645,123,17,3.5,Amazing experience,2026-06-12
1646,19,12,3.7,Food was okay,2026-03-13
1647,159,18,4.6,Worth the money,2026-01-21
1648,6,6,3.6,Will order again,2026-02-07
1649,123,10,3.4,Amazing experience,2025-07-28
1650,400,3,3.6,Amazing experience,2026-01-29
1651,370,15,3.4,Loved it,2025-12-05
1652,92,19,4.6,Fast delivery,2025-08-09
1653,13,25,3.2,Loved it,2026-03-21
1654,208,1,3.2,Excellent food,2026-06-06
1655,401,4,4.3,Excellent food,2026-04-23
1656,255,23,3.8,Worth the money,2026-02-15
1657,329,26,3.2,Food was okay,2025-10-15
1658,347,7,4.3,Good taste,2026-04-14
1659,482,18,3.1,Excellent food,2025-11-12
1660,430,28,3.7,Amazing experience,2026-03-15
1661,44,3,3.4,Fast delivery,2026-05-05
1662,25,10,3.5,Food was okay,2026-01-08
1663,158,23,4.6,Worth the money,2026-03-21
1664,448,12,4.3,Good taste,2026-02-03
1665,198,5,4.5,Will order again,2025-11-19
1666,354,23,4.6,Highly recommended,2025-08-04
1667,442,2,3.5,Amazing experience,2025-11-13
1668,337,14,3.6,Food was okay,2025-09-05
1669,302,4,3.2,Food was okay,2026-04-25
1670,397,28,3.2,Will order again,2026-04-05
1671,390,9,4.3,Nice packaging,2026-02-20
1672,389,22,4.1,Nice packaging,2026-02-08
1673,119,3,3.6,Amazing experience,2025-12-03
1674,363,5,3.8,Loved it,2026-02-01
1675,28,13,4.1,Will order again,2026-02-16
1676,310,21,3.6,Worth the money,2025-11-20
1677,216,26,4.5,Will order again,2026-01-11
1678,153,15,4.1,Amazing experience,2026-01-10
1679,215,16,3.8,Amazing experience,2025-09-18
1680,16,26,4.4,Nice packaging,2025-11-25
1681,109,1,3.7,Highly recommended,2026-06-07
1682,367,11,3.2,Nice packaging,2025-11-22
1683,392,18,4.2,Fast delivery,2026-04-24
1684,263,2,4.9,Amazing experience,2025-10-06
1685,259,6,4.6,Amazing experience,2026-03-11
1686,75,3,3.4,Highly recommended,2026-04-07
1687,470,29,3.7,Good taste,2026-02-17
1688,411,19,4.7,Highly recommended,2026-07-12
1689,289,25,3.1,Good taste,2026-02-19
1690,253,5,4.9,Will order again,2026-03-22
1691,357,16,4.8,Amazing experience,2026-04-06
1692,57,28,4.0,Excellent food,2025-08-05
1693,152,24,3.7,Worth the money,2025-10-28
1694,336,19,3.6,Worth the money,2025-10-06
1695,470,3,4.4,Highly recommended,2026-02-23
1696,358,17,3.2,Worth the money,2025-07-25
1697,392,4,4.6,Will order again,2025-08-24
1698,261,13,3.5,Fast delivery,2026-07-06
1699,426,14,4.8,Will order again,2025-10-18
1700,241,15,3.4,Worth the money,2025-11-07
1701,49,5,4.0,Worth the money,2025-12-19
1702,234,10,3.5,Fast delivery,2025-09-20
1703,248,12,4.1,Fast delivery,2025-09-16
1704,358,22,4.6,Good taste,2025-11-20
1705,84,24,3.1,Food was okay,2025-12-22
1706,429,29,3.6,Excellent food,2025-07-15
1707,300,10,3.1,Excellent food,2026-03-17
1708,151,11,3.8,Highly recommended,2025-09-05
1709,338,28,4.7,Amazing experience,2025-07-24
1710,480,29,3.8,Highly recommended,2026-01-12
1711,426,23,3.9,Worth the money,2025-11-04
1712,197,27,3.7,Will order again,2025-09-16
1713,465,15,4.6,Worth the money,2026-02-22
1714,491,2,3.9,Good taste,2026-02-23
1715,202,15,4.6,Highly recommended,2026-07-02
1716,403,17,3.7,Fast delivery,2025-12-12
1717,403,17,4.3,Food was okay,2025-09-30
1718,338,22,3.0,Loved it,2026-04-18
1719,54,13,3.3,Excellent food,2025-10-07
1720,14,11,4.8,Fast delivery,2026-05-06
1721,400,8,3.0,Amazing experience,2026-02-22
1722,163,15,4.7,Fast delivery,2025-12-17
1723,114,8,4.6,Will order again,2025-11-12
1724,276,20,4.5,Nice packaging,2026-07-07
1725,39,19,3.9,Loved it,2026-01-03
1726,114,12,4.5,Excellent food,2025-12-15
1727,41,6,4.1,Nice packaging,2026-06-23
1728,392,3,4.7,Good taste,2026-02-16
1729,28,6,3.3,Fast delivery,2026-02-04
1730,354,7,3.9,Worth the money,2025-10-15
1731,294,18,4.1,Food was okay,2025-09-27
1732,104,28,4.9,Will order again,2025-10-26
1733,245,1,4.3,Loved it,2026-01-15
1734,252,5,4.4,Fast delivery,2026-02-13
1735,411,24,3.4,Food was okay,2025-12-10
1736,114,24,4.5,Good taste,2025-09-09
1737,422,13,3.3,Excellent food,2026-02-06
1738,323,13,4.3,Good taste,2025-10-16
1739,485,30,4.5,Nice packaging,2025-11-11
1740,425,1,3.6,Nice packaging,2025-09-30
1741,322,6,4.0,Highly recommended,2025-08-12
1742,281,9,3.5,Fast delivery,2025-08-16
1743,276,27,4.9,Worth the money,2026-02-11
1744,447,8,4.1,Will order again,2026-01-09
1745,125,23,3.3,Good taste,2025-10-24
1746,185,17,3.9,Worth the money,2025-07-24
1747,48,11,4.2,Fast delivery,2026-04-26
1748,275,1,4.1,Fast delivery,2026-06-04
1749,393,19,3.7,Fast delivery,2026-05-16
1750,479,18,4.2,Will order again,2026-02-17
1751,416,18,4.4,Will order again,2026-06-10
1752,471,20,4.7,Highly recommended,2025-12-08
1753,130,22,4.8,Amazing experience,2026-07-09
1754,309,11,3.9,Good taste,2026-01-04
1755,267,10,4.5,Worth the money,2025-08-27
1756,467,24,4.4,Fast delivery,2025-07-27
1757,460,4,4.4,Amazing experience,2026-03-04
1758,446,30,3.9,Loved it,2026-04-25
1759,403,1,4.1,Amazing experience,2026-06-02
1760,350,22,4.7,Fast delivery,2025-09-14
1761,381,26,4.8,Amazing experience,2025-12-16
1762,117,14,3.4,Good taste,2025-10-18
1763,116,11,3.8,Amazing experience,2026-05-15
1764,197,27,4.0,Loved it,2025-11-26
1765,103,19,3.9,Fast delivery,2025-09-02
1766,142,14,4.4,Fast delivery,2026-07-09
1767,11,11,5.0,Fast delivery,2026-05-18
1768,433,22,4.5,Food was okay,2025-07-24
1769,311,5,3.7,Will order again,2025-12-23
1770,225,15,3.2,Amazing experience,2025-10-27
1771,210,6,4.1,Good taste,2026-06-16
1772,106,18,4.0,Loved it,2026-03-21
1773,61,7,4.9,Will order again,2026-02-04
1774,243,17,3.0,Amazing experience,2026-01-17
1775,77,6,4.4,Amazing experience,2026-02-28
1776,408,29,4.1,Nice packaging,2026-07-01
1777,142,21,3.3,Worth the money,2026-07-10
