delivery_id,order_id,partner_id,delivery_status,delivery_time
1892,2892,50,Cancelled,58
1893,2893,53,Delivered,30
1894,2894,44,Picked Up,32
1895,2895,24,Delivered,60
1896,2896,43,Delivered,51
1897,2897,44,Delivered,15
1898,2898,88,Delivered,25
1899,2899,61,Picked Up,45
1900,2900,17,Assigned,55
1901,2901,91,Picked Up,24
1902,2902,61,Delivered,51
1903,2903,42,Picked Up,47
1904,2904,72,Delivered,18
1905,2905,92,Assigned,52
1906,2906,35,Cancelled,25
1907,2907,95,Picked Up,42
1908,2908,52,Delivered,30
1909,2909,53,Delivered,54
1910,2910,70,Delivered,55
1911,2911,24,Cancelled,44
1912,2912,56,Picked Up,34
1913,2913,34,Assigned,26
1914,2914,83,Cancelled,53
1915,2915,37,Delivered,59
1916,2916,47,Delivered,18
1917,2917,62,Assigned,40
1918,2918,14,Delivered,37
1919,2919,29,Delivered,46
1920,2920,100,Delivered,58
1921,2921,68,Delivered,23
1922,2922,36,Delivered,21
1923,2923,54,Delivered,51
1924,2924,9,Assigned,22
1925,2925,50,Delivered,58
1926,2926,55,Assigned,36
1927,2927,3,Cancelled,58
1928,2928,61,Cancelled,26
1929,2929,44,Assigned,26
1930,2930,45,Delivered,21
1931,2931,50,Assigned,19
1932,2932,45,Delivered,54
1933,2933,61,Assigned,18
1934,2934,62,Assigned,47
1935,2935,19,Delivered,18
1936,2936,62,Picked Up,17
1937,2937,3,Assigned,19
1938,2938,26,Delivered,34
1939,2939,95,Assigned,16
1940,2940,19,Delivered,45
1941,2941,39,Delivered,26
1942,2942,56,Assigned,60
1943,2943,23,Cancelled,32
1944,2944,80,Delivered,21
1945,2945,71,Delivered,20
1946,2946,90,Delivered,58
1947,2947,74,Picked Up,37
1948,2948,79,Assigned,22
1949,2949,16,Picked Up,59
1950,2950,23,Assigned,34
1951,2951,54,Delivered,17
1952,2952,32,Delivered,21
1953,2953,70,Delivered,50
1954,2954,60,Assigned,21
1955,2955,34,Delivered,37
1956,2956,76,Delivered,21
1957,2957,11,Picked Up,24
1958,2958,4,Cancelled,27
1959,2959,30,Assigned,18
1960,2960,48,Assigned,39
1961,2961,56,Picked Up,42
1962,2962,83,Assigned,31
1963,2963,20,Delivered,51
1964,2964,38,Cancelled,27
1965,2965,72,Picked Up,28
1966,2966,93,Delivered,37
1967,2967,87,Picked Up,33
1968,2968,21,Assigned,47
1969,2969,39,Delivered,30
1970,2970,61,Picked Up,45
1971,2971,31,Delivered,55
1972,2972,71,Picked Up,35
1973,2973,7,Picked Up,30
1974,2974,2,Cancelled,26
1975,2975,58,Delivered,23
1976,2976,88,Cancelled,20
1977,2977,59,Assigned,28
1978,2978,10,Delivered,25
1979,2979,46,Delivered,36
1980,2980,46,Delivered,25
1981,2981,55,Delivered,54
1982,2982,78,Delivered,32
1983,2983,84,Picked Up,34
1984,2984,87,Cancelled,59
1985,2985,66,Delivered,59
1986,2986,60,Delivered,40
1987,2987,72,Picked Up,44
1988,2988,98,Picked Up,46
1989,2989,76,Delivered,47
1990,2990,86,Assigned,51
1991,2991,35,Cancelled,53
1992,2992,11,Cancelled,25
1993,2993,68,Delivered,43
1994,2994,22,Assigned,46
1995,2995,62,Delivered,46
1996,2996,69,Delivered,54
1997,2997,11,Delivered,33
1998,2998,3,Delivered,39
1999,2999,91,Cancelled,25
2000,3000,77,Delivered,54
2001,3001,49,Delivered,26
2002,3002,96,Delivered,21
2003,3003,96,Delivered,46
2004,3004,29,Delivered,57
2005,3005,66,Delivered,24
2006,3006,3,Delivered,16
2007,3007,34,Delivered,60
2008,3008,2,Delivered,21
2009,3009,73,Delivered,23
2010,3010,77,Cancelled,32
2011,3011,32,Cancelled,59
2012,3012,32,Delivered,18
2013,3013,24,Delivered,38
2014,3014,57,Assigned,21
2015,3015,38,Assigned,40
2016,3016,29,Cancelled,37
2017,3017,41,Delivered,20
2018,3018,75,Delivered,38
2019,3019,27,Delivered,57
2020,3020,11,Delivered,22
2021,3021,93,Delivered,47
2022,3022,39,Delivered,40
2023,3023,57,Cancelled,29
2024,3024,12,Cancelled,29
2025,3025,62,Delivered,59
2026,3026,6,Picked Up,59
2027,3027,92,Delivered,57
2028,3028,89,Delivered,32
2029,3029,73,Delivered,20
2030,3030,58,Delivered,41
2031,3031,4,Cancelled,46
2032,3032,30,Delivered,26
2033,3033,14,Picked Up,59
2034,3034,57,Delivered,44
2035,3035,28,Delivered,53
2036,3036,62,Cancelled,55
2037,3037,85,Delivered,20
2038,3038,1,Delivered,57
2039,3039,38,Assigned,25
2040,3040,53,Delivered,19
2041,3041,71,Assigned,25
2042,3042,21,Picked Up,58
2043,3043,34,Delivered,15
2044,3044,54,Delivered,28
2045,3045,68,Delivered,36
2046,3046,35,Cancelled,59
2047,3047,76,Delivered,40
2048,3048,7,Delivered,56
2049,3049,41,Cancelled,20
2050,3050,35,Delivered,36
2051,3051,70,Picked Up,17
2052,3052,36,Cancelled,45
2053,3053,11,Delivered,50
2054,3054,92,Cancelled,16
2055,3055,5,Delivered,36
2056,3056,7,Delivered,35
2057,3057,96,Delivered,19
2058,3058,91,Delivered,51
2059,3059,42,Assigned,55
2060,3060,53,Delivered,24
2061,3061,62,Delivered,53
2062,3062,100,Delivered,59
2063,3063,36,Cancelled,46
2064,3064,63,Assigned,42
2065,3065,54,Delivered,35
2066,3066,33,Assigned,36
2067,3067,49,Delivered,35
2068,3068,61,Delivered,15
2069,3069,35,Delivered,26
2070,3070,40,Delivered,31
2071,3071,97,Delivered,39
2072,3072,76,Delivered,57
2073,3073,96,Picked Up,47
2074,3074,54,Cancelled,22
2075,3075,100,Picked Up,46
2076,3076,44,Cancelled,31
2077,3077,14,Picked Up,48
2078,3078,21,Delivered,46
2079,3079,14,Cancelled,22
2080,3080,39,Assigned,50
2081,3081,13,Delivered,18
2082,3082,48,Assigned,16
2083,3083,10,Assigned,46
2084,3084,86,Cancelled,36
2085,3085,46,Delivered,17
2086,3086,72,Delivered,40
2087,3087,63,Picked Up,50
2088,3088,49,Cancelled,35
2089,3089,6,Delivered,32
2090,3090,94,Delivered,20
2091,3091,39,Delivered,23
2092,3092,80,Delivered,24
2093,3093,96,Delivered,46
2094,3094,81,Delivered,48
2095,3095,69,Delivered,59
2096,3096,45,Cancelled,17
2097,3097,9,Delivered,22
2098,3098,30,Delivered,57
2099,3099,66,Picked Up,41
2100,3100,99,Delivered,41
2101,3101,66,Delivered,54
2102,3102,57,Delivered,33
2103,3103,19,Delivered,19
2104,3104,53,Picked Up,51
2105,3105,86,Assigned,22
2106,3106,38,Delivered,15
2107,3107,57,Delivered,57
2108,3108,69,Delivered,43
2109,3109,84,Delivered,17
2110,3110,55,Assigned,19
2111,3111,34,Delivered,42
2112,3112,47,Assigned,45
2113,3113,20,Picked Up,29
2114,3114,77,Picked Up,56
2115,3115,60,Delivered,41
2116,3116,95,Delivered,58
2117,3117,7,Delivered,31
2118,3118,16,Cancelled,44
2119,3119,11,Delivered,17
2120,3120,4,Cancelled,46
2121,3121,56,Delivered,20
2122,3122,89,Cancelled,44
2123,3123,45,Cancelled,22
2124,3124,91,Picked Up,49
2125,3125,1,Delivered,43
2126,3126,61,Assigned,31
2127,3127,23,Assigned,33
2128,3128,48,Delivered,44
2129,3129,56,Delivered,48
2130,3130,81,Delivered,45
2131,3131,62,Cancelled,17
2132,3132,56,Delivered,46
2133,3133,17,Picked Up,20
2134,3134,78,Picked Up,25
2135,3135,23,Assigned,29
2136,3136,39,Assigned,22
2137,3137,34,Delivered,15
2138,3138,82,Assigned,24
2139,3139,15,Delivered,25
2140,3140,58,Delivered,38
2141,3141,80,Delivered,49
2142,3142,29,Delivered,42
2143,3143,60,Delivered,59
2144,3144,7,Assigned,58
2145,3145,74,Delivered,25
2146,3146,88,Cancelled,17
2147,3147,45,Assigned,52
2148,3148,35,Cancelled,33
2149,3149,89,Delivered,55
2150,3150,99,Delivered,52
2151,3151,95,Cancelled,49
2152,3152,70,Delivered,20
2153,3153,23,Picked Up,25
2154,3154,44,Cancelled,40
2155,3155,17,Delivered,49
2156,3156,28,Delivered,21
2157,3157,96,Delivered,50
2158,3158,70,Delivered,24
2159,3159,46,Delivered,57
2160,3160,5,Cancelled,19
2161,3161,52,Cancelled,56
2162,3162,22,Picked Up,18
2163,3163,95,Picked Up,40
2164,3164,92,Delivered,44
2165,3165,8,Delivered,38
2166,3166,44,Assigned,37
2167,3167,80,Delivered,35
2168,3168,16,Delivered,43
2169,3169,49,Cancelled,19
2170,3170,56,Picked Up,41
2171,3171,20,Assigned,40
2172,3172,45,Assigned,40
2173,3173,96,Delivered,39
2174,3174,7,Delivered,38
2175,3175,32,Cancelled,39
2176,3176,66,Delivered,27
2177,3177,19,Cancelled,18
2178,3178,80,Delivered,26
2179,3179,42,Cancelled,32
2180,3180,47,Delivered,50
2181,3181,3,Delivered,54
2182,3182,35,Delivered,54
2183,3183,57,Assigned,44
2184,3184,27,Cancelled,56
2185,3185,72,Delivered,21
2186,3186,69,Delivered,55
2187,3187,37,Delivered,18
2188,3188,7,Picked Up,15
2189,3189,56,Delivered,35
2190,3190,70,Delivered,47
2191,3191,37,Delivered,60
2192,3192,97,Cancelled,51
2193,3193,30,Delivered,15
2194,3194,36,Delivered,18
2195,3195,29,Picked Up,35
2196,3196,84,Picked Up,41
2197,3197,1,Picked Up,49
2198,3198,78,Picked Up,55
2199,3199,64,Delivered,39
2200,3200,36,Assigned,58
2201,3201,32,Delivered,38
2202,3202,80,Cancelled,15
2203,3203,37,Delivered,44
2204,3204,79,Delivered,55
2205,3205,41,Picked Up,50
2206,3206,32,Delivered,31
2207,3207,61,Delivered,23
2208,3208,63,Picked Up,48
2209,3209,74,Delivered,25
2210,3210,59,Delivered,31
2211,3211,48,Delivered,27
2212,3212,1,Picked Up,18
2213,3213,42,Picked Up,18
2214,3214,16,Assigned,49
2215,3215,42,Delivered,36
2216,3216,39,Delivered,28
2217,3217,70,Assigned,15
2218,3218,70,Delivered,26
2219,3219,63,Delivered,16
2220,3220,49,Delivered,47
2221,3221,22,Assigned,35
2222,3222,1,Delivered,25
2223,3223,45,Delivered,29
2224,3224,24,Delivered,38
2225,3225,89,Delivered,49
2226,3226,47,Delivered,35
2227,3227,48,Delivered,22
2228,3228,25,Delivered,25
2229,3229,33,Delivered,20
2230,3230,12,Cancelled,43
2231,3231,71,Assigned,45
2232,3232,87,Cancelled,37
2233,3233,2,Picked Up,38
2234,3234,16,Delivered,54
2235,3235,96,Picked Up,22
2236,3236,68,Picked Up,32
2237,3237,12,Assigned,16
2238,3238,46,Picked Up,20
2239,3239,38,Delivered,23
2240,3240,3,Picked Up,15
2241,3241,64,Delivered,55
2242,3242,6,Delivered,38
2243,3243,9,Delivered,42
2244,3244,75,Assigned,28
2245,3245,28,Cancelled,24
2246,3246,61,Delivered,59
2247,3247,80,Delivered,39
2248,3248,72,Assigned,52
2249,3249,34,Delivered,29
2250,3250,66,Delivered,54
2251,3251,26,Delivered,51
2252,3252,20,Picked Up,38
2253,3253,23,Cancelled,28
2254,3254,78,Delivered,39
2255,3255,7,Delivered,41
2256,3256,26,Delivered,17
2257,3257,57,Delivered,24
2258,3258,39,Cancelled,22
2259,3259,27,Delivered,28
2260,3260,79,Cancelled,34
2261,3261,79,Delivered,23
2262,3262,83,Delivered,49
2263,3263,9,Assigned,29
2264,3264,56,Delivered,52
2265,3265,37,Cancelled,27
2266,3266,56,Delivered,28
2267,3267,55,Delivered,58
2268,3268,89,Delivered,20
2269,3269,85,Delivered,35
2270,3270,89,Assigned,32
2271,3271,48,Delivered,50
2272,3272,98,Delivered,38
2273,3273,5,Cancelled,49
2274,3274,75,Delivered,21
2275,3275,38,Delivered,59
2276,3276,30,Cancelled,56
2277,3277,14,Assigned,43
2278,3278,80,Assigned,52
2279,3279,62,Delivered,29
2280,3280,31,Picked Up,17
2281,3281,17,Delivered,15
2282,3282,36,Delivered,28
2283,3283,31,Cancelled,29
2284,3284,89,Assigned,48
2285,3285,81,Cancelled,30
2286,3286,14,Picked Up,51
2287,3287,50,Delivered,24
2288,3288,42,Delivered,54
2289,3289,93,Picked Up,57
2290,3290,20,Delivered,16
2291,3291,34,Delivered,16
2292,3292,100,Delivered,30
2293,3293,100,Cancelled,49
2294,3294,56,Delivered,42
2295,3295,66,Delivered,44
2296,3296,6,Cancelled,46
2297,3297,84,Delivered,39
2298,3298,6,Picked Up,25
2299,3299,60,Delivered,45
2300,3300,94,Assigned,53
2301,3301,54,Delivered,27
2302,3302,53,Assigned,16
2303,3303,46,Delivered,46
2304,3304,25,Assigned,18
2305,3305,72,Cancelled,48
2306,3306,19,Delivered,27
2307,3307,6,Assigned,44
2308,3308,4,Delivered,53
2309,3309,75,Assigned,25
2310,3310,38,Delivered,46
2311,3311,7,Picked Up,58
2312,3312,60,Delivered,21
2313,3313,68,Picked Up,40
2314,3314,18,Delivered,15
2315,3315,73,Assigned,57
2316,3316,81,Cancelled,56
2317,3317,53,Cancelled,27
2318,3318,52,Delivered,48
2319,3319,88,Delivered,47
2320,3320,84,Picked Up,19
2321,3321,55,Assigned,51
2322,3322,50,Delivered,15
2323,3323,49,Cancelled,40
2324,3324,65,Picked Up,48
2325,3325,9,Delivered,46
2326,3326,76,Delivered,34
2327,3327,94,Cancelled,25
2328,3328,48,Delivered,49
2329,3329,87,Delivered,39
2330,3330,42,Assigned,16
2331,3331,55,Assigned,19
2332,3332,87,Delivered,53
2333,3333,18,Delivered,55
2334,3334,37,Delivered,57
2335,3335,79,Assigned,44
2336,3336,78,Delivered,15
2337,3337,28,Delivered,17
2338,3338,72,Delivered,48
2339,3339,28,Delivered,50
2340,3340,93,Delivered,54
2341,3341,70,Cancelled,37
2342,3342,93,Delivered,31
2343,3343,68,Delivered,50
2344,3344,74,Delivered,32
2345,3345,69,Delivered,27
2346,3346,33,Delivered,35
2347,3347,70,Delivered,59
2348,3348,59,Picked Up,55
2349,3349,18,Delivered,18
2350,3350,24,Delivered,28
2351,3351,9,Picked Up,47
2352,3352,89,Delivered,42
2353,3353,91,Delivered,41
2354,3354,39,Delivered,35
2355,3355,82,Assigned,51
2356,3356,61,Picked Up,58
2357,3357,39,Delivered,55
2358,3358,4,Assigned,46
2359,3359,93,Assigned,15
2360,3360,90,Delivered,43
2361,3361,68,Delivered,56
2362,3362,100,Delivered,60
2363,3363,31,Delivered,21
2364,3364,17,Delivered,48
2365,3365,68,Delivered,16
2366,3366,37,Delivered,36
2367,3367,41,Delivered,49
2368,3368,82,Delivered,30
2369,3369,81,Picked Up,43
2370,3370,26,Picked Up,19
2371,3371,37,Cancelled,25
2372,3372,16,Cancelled,45
2373,3373,86,Delivered,39
2374,3374,18,Delivered,45
2375,3375,77,Assigned,32
2376,3376,93,Delivered,30
2377,3377,26,Cancelled,22
2378,3378,64,Assigned,25
2379,3379,58,Delivered,17
2380,3380,46,Picked Up,54
2381,3381,62,Delivered,42
2382,3382,18,Delivered,48
2383,3383,40,Cancelled,15
2384,3384,57,Assigned,32
2385,3385,92,Delivered,31
2386,3386,2,Cancelled,22
2387,3387,43,Delivered,43
2388,3388,38,Delivered,39
2389,3389,18,Delivered,53
2390,3390,79,Picked Up,46
2391,3391,66,Picked Up,35
2392,3392,55,Delivered,55
2393,3393,17,Delivered,36
2394,3394,85,Cancelled,34
2395,3395,20,Delivered,36
2396,3396,72,Cancelled,42
2397,3397,52,Delivered,26
2398,3398,79,Delivered,51
2399,3399,78,Delivered,44
2400,3400,21,Delivered,60
2401,3401,54,Delivered,54
2402,3402,35,Delivered,42
2403,3403,86,Delivered,21
2404,3404,41,Cancelled,31
2405,3405,14,Delivered,48
2406,3406,21,Delivered,60
2407,3407,30,Assigned,41
2408,3408,86,Assigned,48
2409,3409,28,Delivered,54
2410,3410,18,Cancelled,27
2411,3411,69,Picked Up,53
2412,3412,68,Delivered,23
2413,3413,20,Delivered,56
2414,3414,33,Delivered,56
2415,3415,65,Picked Up,41
2416,3416,24,Assigned,41
2417,3417,56,Delivered,18
2418,3418,30,Delivered,40
2419,3419,48,Delivered,32
2420,3420,83,Assigned,18
2421,3421,72,Delivered,27
2422,3422,63,Picked Up,20
2423,3423,91,Delivered,52
2424,3424,21,Delivered,24
2425,3425,62,Delivered,55
2426,3426,47,Delivered,56
2427,3427,52,Delivered,18
2428,3428,94,Delivered,24
2429,3429,55,Delivered,33
2430,3430,50,Picked Up,17
2431,3431,75,Cancelled,42
2432,3432,10,Delivered,53
2433,3433,5,Assigned,20
2434,3434,1,Delivered,53
2435,3435,14,Delivered,40
2436,3436,46,Cancelled,57
2437,3437,76,Cancelled,35
2438,3438,40,Delivered,34
2439,3439,93,Delivered,17
2440,3440,7,Delivered,45
2441,3441,67,Cancelled,32
2442,3442,52,Delivered,56
2443,3443,95,Cancelled,46
2444,3444,94,Delivered,56
2445,3445,89,Delivered,15
2446,3446,83,Delivered,26
2447,3447,92,Delivered,36
2448,3448,86,Picked Up,50
2449,3449,74,Assigned,44
2450,3450,88,Cancelled,27
2451,3451,8,Delivered,27
2452,3452,21,Delivered,41
2453,3453,51,Delivered,40
2454,3454,73,Delivered,17
2455,3455,96,Delivered,18
2456,3456,81,Assigned,58
2457,3457,86,Delivered,19
2458,3458,16,Cancelled,46
2459,3459,12,Delivered,57
2460,3460,33,Delivered,55
2461,3461,19,Delivered,17
2462,3462,3,Delivered,32
2463,3463,23,Delivered,44
2464,3464,54,Cancelled,31
2465,3465,32,Delivered,51
2466,3466,83,Delivered,57
2467,3467,53,Delivered,23
2468,3468,56,Picked Up,58
2469,3469,46,Delivered,35
2470,3470,25,Delivered,46
2471,3471,63,Picked Up,31
2472,3472,11,Delivered,41
2473,3473,2,Delivered,47
2474,3474,48,Picked Up,51
2475,3475,46,Delivered,60
2476,3476,71,Assigned,46
2477,3477,44,Delivered,53
2478,3478,82,Assigned,46
2479,3479,41,Assigned,26
2480,3480,8,Delivered,19
2481,3481,87,Delivered,35
2482,3482,21,Cancelled,48
2483,3483,95,Cancelled,25
2484,3484,98,Delivered,18
2485,3485,13,Delivered,32
2486,3486,94,Delivered,16
2487,3487,85,Delivered,55
2488,3488,18,Assigned,46
2489,3489,59,Picked Up,32
2490,3490,38,Picked Up,33
2491,3491,30,Delivered,60
2492,3492,19,Assigned,59
2493,3493,40,Delivered,58
2494,3494,59,Assigned,42
2495,3495,64,Picked Up,56
2496,3496,94,Delivered,60
2497,3497,7,Delivered,45
2498,3498,59,Delivered,31
2499,3499,82,Picked Up,40
2500,3500,93,Delivered,54
2501,3501,62,Delivered,47
2502,3502,28,Picked Up,33
2503,3503,14,Assigned,15
2504,3504,53,Delivered,55
2505,3505,85,Cancelled,19
2506,3506,3,Delivered,53
2507,3507,74,Delivered,50
2508,3508,38,Delivered,26
2509,3509,79,Assigned,25
2510,3510,75,Assigned,30
2511,3511,9,Delivered,55
2512,3512,34,Delivered,22
2513,3513,17,Assigned,23
2514,3514,55,Delivered,47
2515,3515,45,Assigned,45
2516,3516,100,Delivered,26
2517,3517,37,Assigned,52
2518,3518,10,Delivered,36
2519,3519,83,Delivered,45
2520,3520,73,Assigned,51
2521,3521,12,Delivered,48
2522,3522,96,Delivered,29
2523,3523,34,Picked Up,37
2524,3524,49,Delivered,22
2525,3525,84,Delivered,29
2526,3526,37,Delivered,31
2527,3527,36,Delivered,60
2528,3528,60,Picked Up,16
2529,3529,66,Cancelled,16
2530,3530,54,Cancelled,56
2531,3531,28,Delivered,30
2532,3532,76,Delivered,54
2533,3533,84,Delivered,30
2534,3534,42,Delivered,49
2535,3535,96,Cancelled,56
2536,3536,35,Cancelled,35
2537,3537,80,Delivered,45
2538,3538,27,Picked Up,22
2539,3539,20,Assigned,25
2540,3540,10,Picked Up,21
2541,3541,10,Delivered,40
2542,3542,40,Picked Up,24
2543,3543,13,Picked Up,47
2544,3544,11,Delivered,31
2545,3545,34,Cancelled,46
2546,3546,71,Assigned,52
2547,3547,28,Cancelled,44
2548,3548,82,Delivered,18
2549,3549,63,Delivered,38
2550,3550,4,Delivered,16
2551,3551,80,Delivered,56
2552,3552,93,Delivered,55
2553,3553,52,Delivered,39
2554,3554,86,Delivered,26
2555,3555,57,Delivered,26
2556,3556,33,Picked Up,57
2557,3557,98,Delivered,23
2558,3558,55,Delivered,43
2559,3559,20,Delivered,46
2560,3560,78,Assigned,18
2561,3561,33,Picked Up,46
2562,3562,6,Delivered,47
2563,3563,80,Cancelled,56
2564,3564,31,Delivered,53
2565,3565,67,Delivered,46
2566,3566,85,Delivered,25
2567,3567,90,Picked Up,27
2568,3568,80,Assigned,54
2569,3569,56,Cancelled,27
2570,3570,50,Assigned,21
2571,3571,67,Delivered,38
2572,3572,36,Delivered,21
2573,3573,87,Cancelled,52
2574,3574,70,Picked Up,29
2575,3575,65,Delivered,43
2576,3576,92,Assigned,24
2577,3577,68,Delivered,40
2578,3578,19,Picked Up,53
2579,3579,3,Delivered,41
2580,3580,46,Delivered,35
2581,3581,78,Picked Up,51
2582,3582,41,Delivered,45
2583,3583,37,Delivered,49
2584,3584,95,Delivered,21
2585,3585,47,Picked Up,36
2586,3586,95,Delivered,27
2587,3587,27,Delivered,56
2588,3588,58,Assigned,29
2589,3589,10,Cancelled,57
2590,3590,28,Picked Up,34
2591,3591,64,Delivered,39
2592,3592,9,Assigned,42
2593,3593,96,Delivered,44
2594,3594,49,Delivered,55
2595,3595,7,Delivered,22
2596,3596,3,Cancelled,16
2597,3597,6,Delivered,46
2598,3598,68,Delivered,34
2599,3599,85,Assigned,51
2600,3600,46,Cancelled,48
2601,3601,86,Cancelled,44
2602,3602,8,Cancelled,15
2603,3603,45,Delivered,55
2604,3604,17,Delivered,29
2605,3605,66,Picked Up,18
2606,3606,84,Cancelled,41
2607,3607,25,Delivered,54
2608,3608,90,Delivered,36
2609,3609,28,Delivered,39
2610,3610,77,Delivered,25
2611,3611,94,Assigned,44
2612,3612,82,Assigned,58
2613,3613,22,Picked Up,46
2614,3614,37,Picked Up,39
2615,3615,100,Delivered,26
2616,3616,51,Assigned,58
2617,3617,79,Delivered,35
2618,3618,25,Delivered,19
2619,3619,96,Delivered,25
2620,3620,86,Delivered,28
2621,3621,69,Delivered,23
2622,3622,85,Delivered,43
2623,3623,42,Delivered,53
2624,3624,25,Picked Up,21
2625,3625,40,Cancelled,56
2626,3626,39,Delivered,56
2627,3627,78,Delivered,22
2628,3628,76,Picked Up,51
2629,3629,49,Picked Up,32
2630,3630,41,Picked Up,51
2631,3631,98,Cancelled,56
2632,3632,50,Delivered,55
2633,3633,34,Picked Up,27
2634,3634,71,Delivered,15
2635,3635,74,Picked Up,24
2636,3636,99,Delivered,43
2637,3637,86,Delivered,37
2638,3638,58,Cancelled,29
2639,3639,86,Picked Up,41
2640,3640,68,Delivered,15
2641,3641,83,Delivered,18
2642,3642,42,Picked Up,22
2643,3643,70,Delivered,37
2644,3644,12,Picked Up,22
2645,3645,4,Delivered,20
2646,3646,84,Assigned,42
2647,3647,58,Delivered,16
2648,3648,62,Delivered,52
2649,3649,14,Delivered,32
2650,3650,95,Delivered,41
2651,3651,55,Delivered,54
2652,3652,53,Cancelled,40
2653,3653,94,Delivered,58
2654,3654,49,Cancelled,15
2655,3655,12,Picked Up,36
2656,3656,7,Picked Up,32
2657,3657,31,Delivered,15
2658,3658,99,Delivered,15
2659,3659,24,Delivered,56
2660,3660,48,Delivered,44
2661,3661,49,Picked Up,34
2662,3662,60,Delivered,41
2663,3663,83,Cancelled,40
2664,3664,47,Picked Up,44
2665,3665,25,Picked Up,23
2666,3666,76,Picked Up,45
2667,3667,62,Delivered,20
2668,3668,98,Delivered,36
2669,3669,1,Delivered,48
2670,3670,42,Assigned,16
2671,3671,97,Cancelled,24
2672,3672,31,Delivered,18
2673,3673,79,Cancelled,34
2674,3674,55,Cancelled,59
2675,3675,24,Delivered,34
2676,3676,90,Delivered,55
2677,3677,3,Cancelled,41
2678,3678,13,Cancelled,39
2679,3679,43,Delivered,44
2680,3680,29,Cancelled,15
2681,3681,42,Delivered,33
2682,3682,22,Assigned,53
2683,3683,1,Delivered,60
2684,3684,68,Delivered,55
2685,3685,54,Delivered,52
2686,3686,26,Delivered,51
2687,3687,84,Delivered,22
2688,3688,46,Cancelled,18
2689,3689,62,Delivered,18
2690,3690,56,Delivered,22
2691,3691,51,Assigned,18
2692,3692,29,Delivered,44
2693,3693,8,Delivered,51
2694,3694,8,Delivered,22
2695,3695,16,Delivered,57
2696,3696,74,Picked Up,58
2697,3697,61,Delivered,53
2698,3698,56,Picked Up,27
2699,3699,14,Assigned,51
2700,3700,37,Delivered,43
2701,3701,5,Assigned,54
2702,3702,50,Picked Up,18
2703,3703,71,Delivered,32
2704,3704,79,Delivered,19
2705,3705,20,Delivered,53
2706,3706,66,Delivered,16
2707,3707,66,Picked Up,46
2708,3708,70,Assigned,34
2709,3709,92,Delivered,43
2710,3710,73,Assigned,47
2711,3711,65,Delivered,31
2712,3712,100,Delivered,44
2713,3713,45,Assigned,40
2714,3714,68,Picked Up,40
2715,3715,69,Picked Up,42
2716,3716,23,Delivered,31
2717,3717,65,Delivered,59
2718,3718,30,Delivered,17
2719,3719,73,Picked Up,43
2720,3720,9,Delivered,31
2721,3721,63,Cancelled,36
2722,3722,76,Delivered,16
2723,3723,15,Cancelled,27
2724,3724,98,Cancelled,28
2725,3725,50,Delivered,24
2726,3726,94,Picked Up,20
2727,3727,9,Cancelled,35
2728,3728,49,Delivered,48
2729,3729,9,Delivered,16
2730,3730,69,Delivered,49
2731,3731,24,Delivered,40
2732,3732,40,Assigned,56
2733,3733,16,Picked Up,30
2734,3734,58,Delivered,41
2735,3735,42,Delivered,51
2736,3736,36,Picked Up,55
2737,3737,22,Picked Up,28
2738,3738,85,Delivered,38
2739,3739,73,Delivered,55
2740,3740,31,Delivered,49
2741,3741,11,Cancelled,29
2742,3742,16,Picked Up,54
2743,3743,9,Delivered,21
2744,3744,66,Picked Up,19
2745,3745,91,Delivered,39
2746,3746,75,Cancelled,16
2747,3747,4,Delivered,43
2748,3748,77,Delivered,34
2749,3749,56,Picked Up,34
2750,3750,37,Assigned,31
2751,3751,8,Cancelled,37
2752,3752,88,Cancelled,49
2753,3753,9,Delivered,21
2754,3754,78,Cancelled,29
2755,3755,79,Delivered,24
2756,3756,64,Assigned,51
2757,3757,12,Cancelled,60
2758,3758,81,Delivered,54
2759,3759,88,Delivered,42
2760,3760,69,Assigned,18
2761,3761,3,Assigned,47
2762,3762,55,Picked Up,18
2763,3763,82,Delivered,48
2764,3764,10,Cancelled,33
2765,3765,40,Cancelled,20
2766,3766,55,Picked Up,42
2767,3767,93,Delivered,21
2768,3768,14,Delivered,44
2769,3769,88,Delivered,53
2770,3770,36,Delivered,15
2771,3771,53,Cancelled,45
2772,3772,7,Assigned,16
2773,3773,44,Picked Up,48
2774,3774,96,Delivered,50
2775,3775,20,Delivered,58
2776,3776,2,Delivered,54
2777,3777,83,Delivered,46
2778,3778,92,Picked Up,52
2779,3779,90,Delivered,59
2780,3780,62,Delivered,33
2781,3781,1,Delivered,29
2782,3782,8,Delivered,20
2783,3783,47,Delivered,48
2784,3784,53,Delivered,43
2785,3785,45,Assigned,50
2786,3786,78,Delivered,26
2787,3787,99,Delivered,58
2788,3788,40,Assigned,34
2789,3789,82,Delivered,41
2790,3790,34,Picked Up,21
2791,3791,79,Delivered,52
2792,3792,45,Cancelled,47
2793,3793,28,Delivered,38
2794,3794,10,Assigned,51
2795,3795,5,Delivered,15
2796,3796,18,Cancelled,40
2797,3797,30,Delivered,31
2798,3798,80,Cancelled,23
2799,3799,19,Delivered,46
2800,3800,90,Cancelled,45
2801,3801,8,Assigned,35
2802,3802,74,Delivered,58
2803,3803,22,Delivered,47
2804,3804,23,Delivered,54
